"ID";"Gender";"Age";"Agegroups";"Income";"Region";"c_0004";"tcc";"tht";"D4_1A";"D4_1B";"CT";"v_762";"v_784";"AS_1";"AS_3";"AP_1";"AP_3";"EPS1";"EPS3";"EPP1";"EPP3";"FPS1";"FPS3";"FPP1";"FPP3";"CPS1";"CPS3";"CPP1";"CPP3";"int1";"int2";"MC1";"MC2";"UT";"D1";"AC1";"CR1";"K1_1";"K1_2";"K1_3";"K1_4";"K1_5";"K1_6";"K1_7";"K1_8";"K1_9";"SN_1";"SN_2";"SN_3";"SNN_2";"WB5";"DN_1";"DN_2";"DN_7";"SO1_3";"CCD_1";"CCD_2";"CCD_3";"SD4";"SD9_1";"SD9_2";"SD9_2a";"SD9_3";"PO1";"PO2";"PO3";"PO4";"PO5";"income_detailed";"SDS_1";"SDS_2";"SDS_3";"SDS_4";"SDS_5";"SDS_6";"SDS_7";"SD5"
9220;1;63;4;2;2;1;89;106;6;5;1;1;1;4;5;4;5;5;4;4;4;3;4;2;4;1;2;2;3;5;6;4;4;3;2;8;1;1;2;1;1;1;1;3;3;1;3;4;3;4;4;2;1;1;4;1;1;1;3;-99;-99;-99;3;4;4;4;3;5;5;1;4;5;2;6;6;1;7
9230;2;20;1;1;12;1;57;100;6;6;1;1;1;1;4;1;4;2;4;1;4;1;4;1;4;4;4;4;4;6;6;4;4;3;2;8;5;2;2;4;4;2;2;2;2;2;3;2;1;1;2;2;1;1;4;1;1;1;3;-99;-99;-99;1;3;3;3;3;4;1;1;2;4;2;2;5;3;4
9261;1;24;1;5;8;2;49;0;7;7;1;1;-77;1;3;1;3;1;3;1;3;1;3;1;3;5;3;5;3;7;7;2;2;4;1;8;3;4;4;3;3;3;3;3;3;3;1;1;2;5;3;1;1;1;4;2;2;2;5;-99;-99;-99;3;4;3;3;3;3;10;3;4;6;2;4;5;4;1
9325;1;30;1;3;3;2;43;0;4;4;1;1;-77;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;4;4;3;3;4;2;8;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;1;2;2;4;3;3;3;5;-99;1;2;2;3;3;3;3;3;6;4;2;4;2;7;5;4;2
9487;1;67;4;2;1;2;93;0;5;7;1;1;-77;2;4;2;4;2;4;2;4;2;4;2;4;5;3;5;3;6;7;3;3;1;2;8;1;1;1;2;3;1;1;1;1;1;3;3;3;4;1;1;1;1;4;4;4;4;2;0;0;0;2;99;99;99;99;99;4;1;6;5;1;7;5;1;7
9797;2;64;4;1;13;1;277;296;2;4;1;1;1;5;5;4;5;5;1;4;5;5;5;4;5;3;3;2;2;3;4;5;5;4;3;8;1;3;3;2;1;1;2;4;5;2;3;3;3;4;3;1;1;1;4;1;1;1;5;0;0;0;1;4;4;3;4;4;4;1;4;5;2;7;7;1;7
9896;2;65;4;2;3;1;66;82;5;1;1;1;1;2;2;2;2;4;1;1;1;1;1;1;1;4;3;4;4;5;1;3;3;2;2;8;1;2;2;3;3;3;2;3;3;2;3;3;3;3;3;1;1;1;4;3;2;3;3;0;0;0;1;3;3;3;3;3;1;2;5;5;2;4;5;3;7
9905;2;62;4;1;11;1;121;144;5;3;1;1;1;1;4;1;4;2;4;2;4;1;4;1;4;3;3;3;3;4;4;2;1;1;2;8;1;3;3;3;3;1;1;1;3;2;2;2;2;2;5;1;1;1;4;2;4;4;3;-99;-99;-99;1;4;1;1;1;1;1;1;3;7;2;5;5;1;3
9919;2;70;4;1;7;2;186;0;4;8;1;1;-77;1;4;1;4;3;3;2;2;2;2;2;2;2;2;3;3;2;2;3;2;1;3;8;1;3;3;2;4;3;3;3;4;3;3;3;3;3;3;1;1;1;4;2;4;2;4;-99;-99;-99;3;3;NA;3;3;3;4;1;3;5;2;5;7;1;7
9940;2;27;1;2;11;2;117;0;4;4;1;1;-77;2;5;2;4;5;5;5;5;2;4;2;4;4;3;4;3;4;4;2;4;3;2;8;1;4;4;5;5;5;5;4;4;5;4;4;5;4;5;2;1;1;4;1;1;4;5;-99;-99;-99;1;3;5;1;3;5;4;1;4;5;2;4;5;4;8
9954;2;27;1;1;11;1;52;58;7;2;1;1;1;1;1;1;1;3;3;3;3;2;3;3;3;3;3;3;3;3;3;5;5;6;3;-99;1;1;1;1;1;1;1;1;1;1;3;3;3;3;2;4;4;4;5;1;5;1;4;0;0;0;1;3;3;3;3;3;1;4;4;4;4;4;4;4;3
9967;2;29;1;1;12;2;29;0;2;2;1;1;-77;1;1;1;1;3;3;3;3;3;3;3;3;3;3;3;3;2;2;4;4;5;3;8;5;1;1;1;1;1;1;1;1;1;3;3;3;5;4;1;1;1;4;1;1;1;4;-99;-99;-99;1;4;4;1;4;1;1;1;3;6;2;6;5;1;1
9979;2;30;1;3;1;2;40;0;6;6;1;1;-77;2;4;2;4;2;4;2;4;2;4;2;4;3;2;3;2;6;6;2;2;1;2;8;4;1;1;1;1;1;1;1;1;1;4;4;4;5;4;1;1;1;4;2;2;2;4;-99;-99;-99;2;2;2;2;2;2;2;5;3;4;2;5;5;5;1
9981;1;29;1;4;8;2;46;0;4;4;1;1;-77;1;5;1;5;2;1;5;4;1;4;1;4;3;3;2;3;4;4;2;3;4;2;8;1;1;2;3;4;1;2;4;4;2;4;3;3;4;5;3;1;1;4;2;2;3;5;-99;-99;-99;2;2;1;1;1;1;9;6;2;5;2;6;6;3;1
9989;2;26;1;1;2;2;37;0;2;1;1;1;-77;4;5;2;3;2;3;3;3;3;4;2;2;3;3;3;3;3;1;1;4;1;3;8;1;1;1;1;1;1;1;2;3;1;4;4;3;4;3;4;3;1;4;2;1;5;3;0;0;0;2;5;2;3;4;2;1;1;2;6;2;5;6;1;6
9994;2;29;1;1;1;1;142;193;2;7;1;1;1;3;4;4;4;4;4;4;4;4;4;4;4;1;1;1;1;3;4;2;4;1;3;8;1;3;3;3;3;3;3;3;3;3;3;4;2;3;4;2;2;2;4;2;1;1;5;-99;-99;-99;3;2;2;2;2;2;1;4;3;5;2;5;5;5;3
9998;2;29;1;1;1;2;55;0;3;3;1;1;-77;1;5;1;5;2;5;1;5;1;5;2;5;5;2;5;2;3;3;2;1;5;3;8;1;3;3;2;4;3;1;1;2;3;2;2;2;4;1;4;4;4;4;1;1;1;3;0;0;0;2;99;4;1;2;2;3;2;2;5;2;2;5;2;8
10011;2;23;1;1;7;1;46;355;1;1;1;1;1;4;5;5;5;3;4;3;4;3;3;3;3;3;3;3;3;1;1;3;3;6;4;8;1;3;4;3;4;2;4;3;2;2;3;3;4;2;3;1;1;1;3;3;3;3;5;0;1;0;3;99;99;1;5;99;2;4;4;4;2;4;4;4;4
10015;2;20;1;1;6;1;37;43;1;1;1;1;1;3;5;4;5;1;1;4;4;4;4;4;4;3;3;2;2;1;1;1;3;3;5;8;1;4;4;4;4;4;4;4;4;4;3;3;3;4;1;4;1;2;4;1;1;1;3;0;0;0;3;3;3;2;3;4;3;1;1;6;2;4;5;1;4
10017;2;30;1;1;1;1;29;34;7;7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;8;7;1;1;1;1;8;1;1;1;1;1;1;1;1;1;1;1;1;1;5;2;4;3;2;4;1;1;1;3;-99;-99;-99;2;1;1;1;1;1;2;1;5;7;2;5;7;1;6
10018;2;30;1;1;6;1;52;71;3;5;1;1;1;2;4;3;4;4;4;4;4;4;5;4;5;4;2;4;2;3;4;4;3;3;2;8;2;1;1;1;2;3;2;2;3;3;3;4;3;3;4;1;1;1;4;1;1;1;4;-99;-99;-99;3;5;2;4;3;3;1;1;4;5;2;6;5;1;1
10022;1;19;1;2;8;1;69;72;4;4;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1;4;1;5;1;6;5;3;2;4;3;8;3;4;4;2;3;4;4;3;3;3;4;5;4;4;2;2;2;2;3;2;1;4;4;-99;-99;-99;2;5;4;2;5;5;2;2;2;6;2;7;7;2;6
10023;1;23;1;1;3;2;65;0;1;1;1;1;-77;5;5;3;5;3;1;3;4;3;3;2;5;3;3;2;3;1;1;3;4;1;5;8;1;1;2;1;3;1;1;1;1;1;4;3;3;3;3;1;1;1;4;3;3;3;3;0;0;0;1;99;99;1;99;3;1;1;6;4;2;2;4;2;99
10029;2;21;1;1;12;2;65;0;6;3;1;1;-77;1;5;2;5;1;5;2;5;1;4;2;5;4;3;3;2;6;4;2;4;1;2;8;1;5;4;3;3;3;3;4;4;4;3;3;4;2;2;1;1;3;4;1;2;1;5;-99;-99;-99;1;5;2;5;3;4;4;2;3;5;2;5;6;1;2
10039;2;23;1;2;6;1;155;175;6;5;1;1;1;2;1;2;2;1;3;4;4;1;2;1;2;4;3;3;2;6;5;3;3;2;2;8;1;1;1;1;1;1;1;1;1;1;3;2;3;4;4;1;1;1;4;4;4;4;5;-99;-99;-99;2;3;3;3;3;3;5;1;2;5;2;6;6;3;2
10046;2;30;1;1;7;1;264;418;6;6;1;1;1;1;2;2;2;2;2;2;2;2;2;1;4;4;3;2;4;6;6;2;2;3;1;8;1;1;1;1;1;1;1;1;1;1;2;2;2;4;4;1;1;1;4;1;2;4;3;-99;-99;2;2;1;1;1;1;1;4;6;2;4;2;3;6;1;6
10048;2;29;1;1;4;2;176;0;4;4;1;1;-77;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;3;3;6;1;8;1;3;3;3;3;3;3;3;3;3;3;3;3;3;5;1;1;1;4;3;3;3;3;-99;-99;-99;2;3;3;3;3;3;1;4;4;4;4;4;4;4;99
10050;1;27;1;4;3;1;45;52;6;6;1;1;1;2;3;2;3;2;2;2;2;2;2;2;2;5;3;5;3;4;6;2;2;3;2;8;4;3;3;3;3;2;2;3;4;2;3;2;2;3;4;1;1;1;4;1;1;2;5;-99;-99;-99;2;3;3;3;3;3;7;1;5;5;2;5;6;2;1
10051;1;25;1;1;1;1;172;178;8;3;1;1;1;4;4;3;3;3;3;3;3;2;2;2;2;3;2;3;3;8;3;4;3;1;2;8;1;2;3;2;2;1;2;1;2;2;1;2;1;2;1;2;1;1;1;2;1;1;4;-99;-99;-99;1;2;3;1;2;3;1;4;4;4;5;5;5;4;3
10113;2;23;1;1;10;2;153;0;5;4;1;1;-77;2;4;1;4;3;3;4;4;2;4;1;4;4;3;4;3;6;4;4;5;4;2;8;5;3;2;2;3;1;2;1;1;1;3;3;2;4;2;4;2;1;4;2;2;2;5;-99;-99;-99;1;3;3;3;3;3;99;2;2;5;2;6;5;4;4
10120;2;28;1;2;11;2;97;0;4;4;1;1;-77;3;5;3;5;4;4;4;4;2;4;2;5;2;3;2;3;3;5;3;3;3;2;8;1;3;4;3;3;2;2;1;4;3;3;3;2;4;2;1;1;1;4;2;1;1;3;1;-99;-99;2;4;3;4;3;5;5;2;3;2;2;4;5;2;4
10129;2;23;1;1;4;2;142;0;5;6;1;1;-77;3;4;3;4;1;3;1;3;1;4;1;4;5;2;2;3;5;6;2;3;5;2;8;1;4;2;4;4;2;3;2;4;3;3;2;2;3;4;1;1;1;4;2;2;2;4;-99;-99;-99;3;3;3;3;4;5;1;3;5;4;2;5;5;3;4
10160;2;20;1;1;9;2;114;0;3;4;1;1;-77;1;4;1;3;4;4;2;4;1;5;1;3;5;2;5;2;3;4;2;4;4;3;8;4;2;2;2;3;2;2;1;4;3;3;3;2;4;3;1;1;2;4;1;1;3;5;-99;-99;-99;1;3;4;1;3;4;1;3;2;5;2;4;5;1;4
10183;2;24;1;1;3;1;45;54;4;4;1;1;1;1;5;1;5;1;5;1;5;1;5;1;5;5;1;5;1;4;4;3;3;5;2;8;1;1;1;1;1;1;1;1;1;1;3;3;3;3;1;4;4;4;4;2;3;3;3;1;-99;-99;1;3;3;3;3;3;4;1;5;5;2;7;7;1;1
10203;1;18;1;1;13;2;45;0;7;6;1;1;-77;1;4;2;3;3;3;3;3;3;3;3;3;3;3;3;3;6;4;1;2;2;2;8;2;1;1;2;3;3;3;3;3;3;3;3;3;5;3;2;2;3;3;3;3;3;3;-99;-99;-99;1;3;3;3;3;3;99;4;4;4;4;4;4;4;4
10204;2;30;1;4;13;2;55;0;3;2;1;1;-77;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;5;5;3;3;3;3;8;2;2;3;3;3;NA;3;3;3;3;3;3;3;3;3;NA;3;1;3;3;3;3;4;1;-99;1;2;3;3;3;3;3;10;4;4;4;4;3;5;4;5
10206;2;22;1;4;4;1;54;72;6;6;1;1;1;1;4;1;4;1;4;1;4;1;4;1;4;1;2;1;2;5;5;4;4;3;2;8;2;3;3;3;3;3;3;3;3;3;3;4;3;5;4;1;2;2;4;1;1;1;5;1;0;0;4;4;4;2;99;99;8;3;3;6;2;6;6;3;4
10215;1;27;1;2;3;1;117;132;6;6;1;1;1;1;5;2;5;3;5;3;5;1;5;2;5;5;3;5;3;6;6;4;4;4;2;8;1;3;3;2;2;1;2;1;3;2;4;4;5;4;5;3;4;2;4;1;1;1;3;1;-99;2;2;4;3;3;3;4;6;1;3;5;2;6;6;4;1
10233;1;28;1;1;6;1;93;110;5;6;1;1;1;2;4;1;5;2;5;3;5;1;5;1;5;4;2;4;2;5;6;3;4;1;2;8;1;1;1;1;3;1;1;1;4;1;3;1;1;2;2;1;4;1;4;1;1;1;3;-99;-99;-99;2;3;3;3;3;3;4;7;4;5;2;5;6;5;1
10239;1;26;1;1;1;1;99;125;7;7;1;1;1;1;2;1;2;2;1;1;2;1;1;1;1;5;3;5;3;8;8;2;2;2;2;8;1;2;1;1;2;1;1;1;4;1;3;1;1;4;4;1;1;1;4;2;2;4;4;1;-99;-99;1;3;3;3;3;3;4;4;4;5;2;5;7;1;1
10242;2;28;1;2;6;1;103;116;1;1;1;1;1;4;5;4;5;3;5;2;4;3;5;4;5;3;3;2;3;1;1;4;5;6;5;8;5;2;3;2;2;2;2;1;1;1;4;4;3;5;3;2;1;1;4;1;1;1;4;-99;-99;-99;1;4;4;1;3;NA;4;2;6;NA;2;2;5;1;1
10268;2;27;1;2;6;2;73;0;5;6;1;1;-77;1;4;1;4;3;3;3;3;1;4;1;4;5;3;4;3;5;6;2;2;7;2;8;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;3;2;5;1;1;1;4;-99;-99;-99;2;3;3;3;3;3;1;1;4;6;2;6;7;1;1
10278;2;30;1;2;8;2;110;0;3;3;1;1;-77;2;4;2;4;1;4;2;4;1;2;1;2;4;3;4;3;5;5;2;2;3;3;8;1;2;3;1;3;1;2;1;3;1;3;2;1;3;3;4;4;4;4;2;2;2;4;1;0;0;2;5;3;3;3;3;4;1;5;6;2;3;5;1;2
10285;1;18;1;3;4;1;65;88;6;6;1;1;1;2;4;2;4;3;3;4;4;2;4;4;4;2;3;2;2;6;6;2;4;1;2;8;1;1;1;1;1;1;1;1;1;1;2;2;2;5;4;1;1;1;4;1;1;1;3;-99;1;-99;3;4;99;99;99;4;7;5;6;6;2;5;5;5;4
10309;1;25;1;1;7;1;92;110;6;6;1;1;1;1;5;1;4;3;3;4;3;1;5;1;4;5;3;4;3;6;6;3;3;1;2;8;4;1;1;1;1;1;1;1;1;1;3;3;3;5;5;1;1;1;4;3;2;2;3;-99;-99;-99;1;4;1;3;3;1;4;3;3;5;2;5;5;2;8
10311;1;26;1;3;1;2;72;0;6;6;1;1;-77;5;5;3;5;3;1;4;4;5;5;5;5;4;3;5;3;5;5;4;5;6;1;8;3;3;3;2;2;1;3;2;4;3;3;2;2;5;3;1;1;1;4;1;1;1;5;-99;-99;-99;2;3;4;2;3;4;6;1;4;6;2;2;7;1;4
10313;1;22;1;1;13;2;85;0;2;2;1;1;-77;2;5;1;5;5;5;5;5;3;5;3;5;1;1;1;1;1;1;5;4;4;6;8;4;4;4;4;5;3;2;5;4;3;5;5;5;3;5;1;1;1;4;1;1;1;3;0;0;0;3;4;1;2;3;5;1;1;5;6;2;5;7;1;1
10314;1;29;1;2;4;1;84;91;4;4;1;1;1;2;4;2;4;4;4;4;4;2;4;2;4;5;2;5;2;4;4;3;3;4;2;8;1;3;3;2;2;1;1;3;4;1;3;3;2;4;3;2;2;1;4;2;2;2;5;-99;-99;-99;3;4;2;2;2;2;99;2;5;4;2;5;5;3;1
10332;1;27;1;2;10;2;126;0;6;6;1;1;-77;1;4;1;4;4;1;5;4;1;5;1;5;5;3;5;2;6;6;3;3;3;3;8;1;2;2;2;NA;NA;1;3;3;2;3;3;3;4;4;1;1;1;4;1;1;1;5;-99;-99;-99;1;3;3;3;3;3;4;2;5;6;2;5;6;4;1
10338;1;18;1;2;5;1;68;75;8;8;1;1;1;2;1;2;2;4;2;2;2;2;1;2;2;5;3;2;2;6;7;2;3;1;1;8;4;3;3;4;1;3;3;1;2;2;4;4;2;4;4;1;1;1;4;1;1;1;3;-99;1;-99;3;5;2;5;4;4;13;1;5;5;2;4;7;3;2
10342;1;27;1;1;6;1;118;136;6;6;1;1;1;2;3;2;3;1;4;1;4;1;4;1;4;4;3;5;3;6;6;2;2;1;2;8;1;2;2;2;2;1;1;1;2;1;1;1;1;4;4;2;2;1;4;4;2;4;3;-99;-99;-99;1;4;3;4;4;3;4;4;2;6;2;2;5;2;3
10346;2;18;1;5;7;2;25;0;1;1;1;1;-77;1;4;1;4;3;3;1;4;1;4;1;4;3;3;5;4;1;1;5;5;1;4;8;1;2;4;4;5;4;4;5;4;4;4;4;4;5;4;1;1;1;4;1;1;2;3;0;0;0;3;4;4;1;5;4;10;5;3;6;2;5;5;1;4
