"ID";"Gender";"Age";"Agegroups";"Income";"Region";"c_0004";"tcc";"tht";"D4_1A";"D4_1B";"CT";"v_762";"v_784";"AS_1";"AS_3";"AP_1";"AP_3";"EPS1";"EPS3";"EPP1";"EPP3";"FPS1";"FPS3";"FPP1";"FPP3";"CPS1";"CPS3";"CPP1";"CPP3";"int1";"int2";"MC1";"MC2";"UT";"D1";"AC1";"CR1";"K1_1";"K1_2";"K1_3";"K1_4";"K1_5";"K1_6";"K1_7";"K1_8";"K1_9";"SN_1";"SN_2";"SN_3";"SNN_2";"WB5";"DN_1";"DN_2";"DN_7";"SO1_3";"CCD_1";"CCD_2";"CCD_3";"SD4";"SD9_1";"SD9_2";"SD9_2a";"SD9_3";"PO1";"PO2";"PO3";"PO4";"PO5";"income_detailed";"SDS_1";"SDS_2";"SDS_3";"SDS_4";"SDS_5";"SDS_6";"SDS_7";"SD5"
8252;2;43;2;2;16;1;46;53;3;5;1;1;1;1;3;1;3;1;3;1;3;1;4;1;3;1;3;1;3;3;5;1;2;6;2;8;1;3;2;3;3;NA;3;3;2;3;2;1;1;3;3;3;3;3;3;3;3;3;3;0;0;0;2;3;3;3;3;3;5;2;4;5;2;6;6;2;6
8259;2;31;2;2;4;2;77;0;5;6;1;1;-77;2;4;2;4;2;3;2;3;3;4;3;4;4;3;4;3;4;5;2;3;1;2;8;1;4;3;2;3;4;3;2;3;4;3;3;4;3;3;4;2;2;4;4;4;2;3;-99;-99;-99;4;3;4;4;4;3;4;4;5;5;4;5;3;4;5
8270;2;38;2;2;3;1;79;102;6;6;1;1;1;1;1;1;1;3;3;3;3;1;1;1;1;3;3;2;3;5;5;4;4;3;2;8;1;3;3;3;3;3;3;3;4;2;3;3;3;4;4;1;1;1;4;1;1;1;3;2;-99;-99;2;4;4;4;4;4;99;1;4;5;2;6;6;2;5
8283;2;42;2;1;5;1;30;32;1;2;1;1;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;4;4;4;2;-99;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;3;3;3;4;-99;1;-99;2;3;3;3;3;3;1;2;2;2;2;2;2;2;1
8293;2;39;2;1;15;1;83;110;5;5;1;1;1;1;3;1;3;2;3;1;3;1;3;1;3;2;3;2;3;5;5;3;3;2;2;8;1;3;3;3;3;4;3;3;3;3;3;3;3;3;2;2;2;2;4;3;3;3;3;-99;-99;-99;3;99;99;99;99;99;3;2;4;5;2;4;4;1;5
8303;1;35;2;2;7;2;58;0;6;6;1;1;-77;1;5;3;5;1;4;4;4;1;3;4;5;5;4;4;3;4;6;4;4;6;2;8;1;4;3;4;4;4;3;4;3;3;4;3;3;3;5;3;4;4;3;4;4;4;5;1;-99;-99;2;4;4;2;1;5;99;5;3;5;2;6;7;6;1
8306;2;31;2;2;4;2;40;0;6;6;1;1;-77;1;4;4;4;4;4;4;4;2;2;2;2;4;4;4;4;6;6;4;5;3;1;8;1;3;3;3;3;3;3;3;3;3;3;3;3;4;2;1;1;1;4;1;1;1;5;-99;-99;-99;2;3;4;2;3;5;4;2;6;3;2;4;5;4;6
8310;1;40;2;1;7;2;79;0;6;6;1;1;-77;2;4;2;4;4;4;3;4;2;4;2;4;4;3;4;3;5;5;3;4;7;2;8;1;2;2;2;2;1;1;2;1;1;3;3;3;3;2;1;1;1;4;1;2;2;5;-99;-99;-99;2;3;3;3;3;3;4;4;4;4;2;4;5;5;1
8311;2;44;2;2;4;2;49;0;6;6;1;1;-77;1;2;4;4;2;2;4;3;1;2;3;2;2;3;2;3;6;5;2;2;1;2;8;1;1;1;3;3;1;3;2;2;2;1;1;1;5;3;1;1;1;4;2;2;3;3;0;0;0;4;99;99;99;99;99;5;5;5;5;2;5;5;3;2
8321;1;33;2;1;7;1;60;74;5;5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;5;5;3;4;4;2;8;1;3;3;3;3;2;3;3;3;3;5;4;3;3;4;1;1;1;4;2;2;2;3;1;-99;1;2;3;3;3;3;3;3;4;3;3;2;3;3;5;1
8325;1;45;2;1;13;2;112;0;4;5;1;1;-77;1;5;1;5;5;1;3;5;1;5;1;5;1;3;1;1;2;5;5;5;4;2;8;1;5;3;1;1;1;3;3;3;3;4;4;3;5;3;1;1;1;4;1;1;1;3;0;0;0;2;5;3;3;3;3;2;1;4;4;2;6;7;1;3
8326;2;41;2;1;4;1;61;76;5;5;1;1;1;2;3;2;3;4;3;4;3;2;4;2;4;2;2;2;2;4;4;4;5;1;2;8;1;2;2;2;2;2;2;2;2;2;3;4;3;4;3;1;1;1;4;1;1;2;5;-99;-99;-99;2;1;3;1;2;4;1;2;3;4;2;6;6;2;6
8329;2;36;2;1;9;1;111;135;5;5;1;1;1;3;5;2;3;3;3;4;4;3;4;3;4;3;3;2;2;5;5;3;4;3;2;8;1;2;3;2;3;2;2;3;3;3;3;3;3;4;4;1;1;1;4;1;1;1;3;-99;-99;-99;4;4;4;3;4;4;4;3;4;4;2;4;6;2;1
8330;2;31;2;2;3;1;756;1103;5;5;1;1;1;3;4;3;4;3;3;3;3;3;3;3;3;3;3;3;3;5;5;3;3;2;2;8;1;2;2;2;2;2;2;2;2;2;3;3;3;3;4;1;1;1;4;3;3;3;5;-99;-99;-99;5;3;4;2;2;3;5;1;1;4;2;5;4;3;3
8331;2;38;2;1;13;2;208;0;5;4;1;1;-77;2;4;4;4;4;2;4;5;3;4;4;4;2;4;4;4;4;5;2;4;3;2;8;1;1;1;1;1;1;1;1;1;3;3;4;2;4;5;1;2;1;4;1;3;4;3;1;0;3;2;1;1;1;1;1;1;2;5;6;2;7;7;5;5
8334;2;33;2;4;9;2;79;0;5;5;1;1;-77;2;5;1;5;4;5;3;4;1;5;1;5;3;5;3;5;4;4;3;3;3;3;8;3;4;4;4;4;2;3;5;5;3;3;4;4;5;4;1;1;1;4;1;1;2;5;1;0;1;2;4;5;3;5;5;8;1;3;5;2;6;7;1;1
8338;2;40;2;4;9;2;65;0;3;4;1;1;-77;2;5;2;5;2;4;2;4;1;5;2;5;3;3;4;4;2;4;4;4;1;3;8;1;4;4;3;4;3;3;3;4;3;3;4;4;4;5;1;1;1;4;1;1;1;3;-99;-99;-99;1;4;5;1;5;4;5;3;3;5;2;5;4;5;1
8354;2;31;2;1;14;1;120;144;3;4;1;1;1;1;3;1;3;NA;0;NA;0;2;3;2;3;2;3;2;3;3;4;3;3;5;2;8;1;1;1;1;1;1;1;2;2;1;4;2;2;4;2;3;3;1;4;4;2;3;3;-99;-99;-99;4;5;5;2;4;4;99;4;5;5;2;5;4;5;6
8359;1;41;2;1;13;1;64;77;5;5;1;1;1;2;4;1;4;4;1;3;1;2;4;3;4;2;3;2;3;5;5;3;3;3;2;8;1;3;3;3;2;2;3;3;1;2;2;2;2;4;3;1;1;1;4;1;1;1;5;1;-99;1;2;3;4;2;4;5;99;4;3;5;2;5;4;3;3
8395;1;42;2;2;4;1;139;155;5;5;3;1;1;1;3;1;3;2;2;1;3;2;3;1;3;3;2;2;3;5;7;3;3;3;2;8;1;1;1;2;3;2;2;3;3;2;2;3;3;3;5;1;1;1;4;3;3;3;5;1;-99;-99;1;4;3;3;3;4;4;4;3;5;2;6;6;3;1
8412;1;32;2;1;7;2;37;0;3;4;1;1;-77;2;3;3;3;2;2;1;2;2;2;2;2;3;2;2;2;4;4;4;3;4;2;8;2;3;3;2;3;3;3;3;3;3;3;3;2;2;4;3;2;1;3;3;2;3;3;0;0;0;5;3;3;3;3;3;3;3;3;3;3;3;4;3;4
8489;2;31;2;1;6;2;67;0;5;2;1;1;-77;4;4;4;4;4;4;4;4;4;4;4;4;1;1;1;1;7;6;4;4;6;2;8;3;4;4;4;4;4;4;4;4;4;4;4;4;2;1;4;4;4;3;4;4;4;3;-99;-99;-99;1;4;4;4;4;4;1;6;6;6;6;6;6;6;6
8526;1;35;2;5;7;1;60;72;4;5;1;1;1;1;3;1;2;4;4;4;3;4;3;2;2;5;3;5;3;3;4;3;4;3;2;8;1;3;4;2;4;4;4;4;4;4;4;2;2;5;4;4;2;1;4;1;1;1;5;-99;-99;-99;1;1;5;1;4;5;9;1;4;6;2;6;5;2;1
8537;1;33;2;5;3;1;42;48;5;6;1;1;1;2;2;3;2;2;1;3;1;1;2;2;2;2;1;3;2;5;5;4;4;5;3;8;2;3;4;3;3;4;3;3;3;3;3;3;3;4;4;2;3;2;4;4;3;3;5;2;-99;-99;2;4;4;3;5;4;13;5;3;3;5;5;5;3;1
8539;2;39;2;1;15;1;31;36;3;4;1;1;1;2;4;2;4;1;4;1;4;1;4;1;4;1;3;1;3;3;3;3;3;5;3;8;1;3;3;3;3;3;3;3;3;3;4;3;4;3;3;1;1;1;4;1;1;1;5;-99;-99;-99;3;3;4;1;5;4;3;6;4;4;2;4;1;4;3
8555;1;32;2;1;7;2;40;0;4;4;1;1;-77;1;3;1;3;1;3;1;3;1;4;1;4;5;3;5;3;4;4;3;3;7;2;8;1;3;3;2;4;1;1;1;1;1;3;1;2;1;3;1;1;1;4;1;3;3;5;-99;-99;-99;3;5;3;5;3;2;4;1;4;7;2;6;7;1;4
8936;1;42;2;1;15;2;63;0;5;6;1;1;-77;5;3;4;3;4;3;4;3;4;3;4;3;3;3;3;3;4;5;4;4;6;2;8;1;3;3;3;3;3;3;3;3;3;3;4;3;4;3;2;2;1;4;1;1;1;5;-99;-99;-99;1;3;4;3;4;4;4;3;4;5;2;5;5;5;3
